0.0018016,1
0.0378,1
0.05104,1
0.054953,1
0.056328,1
0.061432,2
0.066331,2
0.06726,1
0.06827,1
0.071621,1
0.079152,2
0.081572,1
0.085033,2
0.085994,2
0.086662,2
0.088218,2
0.093671,2
0.10609,2
0.10638,2
0.1122,2
0.11244,1
0.11367,2
0.11812,2
0.12078,2
0.12141,2
0.12146,2
0.1221,2
0.12308,1
0.12606,2
0.12931,2
0.13133,1
0.13205,2
0.13554,2
0.13913,2
0.14014,1
0.14244,2
0.14723,1
0.15339,2
0.1765,1
0.17735,2
0.17762,1
0.1808,2
0.20241,1
0.20492,2
0.21769,1
0.21791,2
0.21976,2
0.23238,2
0.23609,1
0.23676,1
0.23885,1
0.2549,2
0.25558,1
0.25803,2
0.27573,1
0.30222,2
0.30354,2
0.30693,1
0.30723,2
0.32038,2
0.33137,2
0.3426,2
0.34984,2
0.36366,2
0.38082,2
0.38423,2
0.3888,1
0.39205,1
0.39833,1
0.42545,1
0.42716,1
0.43288,1
0.43783,1
0.44948,2
0.45451,1
0.45661,1
0.46204,1
0.46729,1
0.47069,2
0.48572,2
0.48694,2
0.49809,1
0.50678,2
0.51489,2
0.51805,1
0.53204,1
0.53768,2
0.53992,1
0.55928,1
0.55952,1
0.56628,2
0.56797,1
0.56887,2
0.57403,1
0.57537,1
0.58135,2
0.5828,1
0.58389,1
0.59489,2
0.59661,1
0.59682,1
0.59759,1
0.60417,2
0.62844,2
0.63944,2
0.63946,2
0.64711,1
0.65561,2
0.65657,1
0.66768,1
0.67039,1
0.68255,2
0.6895,2
0.69419,1
0.70185,1
0.70714,1
0.70962,1
0.71293,1
0.71831,2
0.72019,1
0.73087,1
0.74349,1
0.751,2
0.80648,1
0.82016,2
0.82476,2
0.82565,1
0.83034,2
0.84671,1
0.84935,2
0.85649,1
0.85689,2
0.87391,2
0.8904,1
0.89441,1
0.90723,2
0.92462,2
0.93635,1
0.94584,1
0.97502,2
0.97753,2
0.98092,1
0.99152,1
0.9946,2
