0.012733,1
0.017233,1
0.062974,1
0.09983,1
0.11885,1
0.12846,1
0.13785,1
0.14248,1
0.15381,1
0.15407,1
0.15969,1
0.18788,2
0.24392,1
0.28954,2
0.30207,1
0.30641,1
0.30926,1
0.32047,1
0.33641,1
0.3385,2
0.34892,1
0.36847,2
0.36905,1
0.40729,1
0.41412,1
0.41819,1
0.42889,1
0.43046,1
0.4331,2
0.43993,1
0.44191,1
0.44278,1
0.44358,2
0.45025,1
0.45073,1
0.45288,2
0.45674,1
0.46894,1
0.47468,2
0.4786,1
0.4787,1
0.47909,1
0.49295,2
0.49314,2
0.49612,1
0.50167,2
0.50576,2
0.50747,2
0.51771,2
0.52151,1
0.52618,2
0.52622,2
0.53218,1
0.53326,1
0.53616,2
0.54278,2
0.54407,2
0.54484,2
0.54608,2
0.55106,2
0.5522,2
0.5526,2
0.55308,1
0.56161,2
0.56163,2
0.56212,2
0.56443,2
0.56835,2
0.56885,2
0.57044,2
0.57194,2
0.57815,2
0.57846,2
0.58423,2
0.59101,1
0.59117,2
0.59494,2
0.59683,1
0.59785,2
0.59935,1
0.60051,2
0.60224,2
0.60597,2
0.60676,1
0.60733,1
0.60757,2
0.60808,2
0.61006,2
0.61128,1
0.61516,2
0.61702,2
0.61809,2
0.62256,2
0.62719,1
0.62874,2
0.62913,2
0.63105,1
0.63162,1
0.63779,2
0.6379,2
0.63793,2
0.63931,1
0.64401,2
0.64504,1
0.65346,2
0.65722,2
0.66647,2
0.67002,1
0.67336,1
0.67336,2
0.67348,2
0.6769,1
0.67809,2
0.67838,2
0.68097,2
0.68295,2
0.68312,2
0.68363,1
0.68381,1
0.68604,2
0.68759,1
0.68872,1
0.68902,2
0.68908,2
0.69381,2
0.69488,2
0.69605,2
0.69905,2
0.69923,2
0.70052,1
0.70363,1
0.70471,2
0.70473,1
0.70736,2
0.70758,1
0.70912,2
0.71001,2
0.71154,2
0.71374,1
0.71965,2
0.71985,2
0.72088,2
0.72096,2
0.72113,1
0.72153,2
0.72263,1
0.72486,1
0.72498,2
0.72632,2
0.72689,2
0.73665,1
0.73957,1
0.73984,2
0.74134,2
0.74265,2
0.74285,1
0.74312,2
0.74329,2
0.74597,2
0.75246,1
0.75265,2
0.75266,1
0.75849,2
0.7594,1
0.76004,1
0.76178,1
0.76407,2
0.76467,1
0.76611,1
0.76686,1
0.76817,2
0.76919,1
0.77211,2
0.77294,2
0.77566,2
0.77704,1
0.7785,2
0.77959,2
0.78008,1
0.78011,1
0.78029,1
0.78232,1
0.79039,1
0.79115,1
0.79254,2
0.79295,2
0.79302,2
0.79321,2
0.79524,1
0.80008,2
0.80181,1
0.80194,1
0.80692,2
0.8081,2
0.80992,2
0.81041,1
0.81142,1
0.81142,2
0.81248,1
0.81331,1
0.81374,1
0.81416,1
0.81608,2
0.81746,1
0.81768,1
0.8183,1
0.82026,1
0.82062,1
0.82614,1
0.82722,2
0.82801,1
0.8324,1
0.83424,2
0.83432,1
0.83556,1
0.8364,1
0.83757,1
0.84189,2
0.84428,2
0.8462,2
0.84673,2
0.84899,2
0.8516,2
0.85491,1
0.85589,1
0.85728,2
0.85783,1
0.86111,2
0.86232,2
0.86241,1
0.86281,2
0.86313,2
0.86467,2
0.86882,1
0.87026,2
0.87209,1
0.87317,2
0.8738,2
0.87412,2
0.87613,2
0.87661,2
0.87671,1
0.87895,2
0.87937,2
0.87939,2
0.88007,1
0.88013,1
0.8827,2
0.88355,1
0.88613,2
0.88688,1
0.88772,1
0.88817,2
0.88923,1
0.88956,2
0.89118,2
0.89208,2
0.89476,2
0.89591,2
0.89623,2
0.89666,2
0.89698,2
0.89936,1
0.8995,2
0.89953,2
0.90044,2
0.90053,1
0.90104,2
0.90233,1
0.90464,1
0.90483,2
0.90658,1
0.91127,2
0.91225,1
0.91238,2
0.91268,2
0.91566,1
0.91783,1
0.91794,2
0.91863,2
0.9193,1
0.92241,2
0.92309,2
0.92317,2
0.92395,1
0.92424,2
0.92434,2
0.92438,2
0.9246,2
0.92865,1
0.93197,2
0.93202,2
0.93616,1
0.93638,1
0.93789,1
0.93805,2
0.93932,2
0.94296,2
0.94374,1
0.94462,2
0.94593,1
0.95432,1
0.95568,2
0.95691,1
0.95802,2
0.9585,2
0.9623,1
0.96262,2
0.96378,2
0.96397,2
0.96456,2
0.96578,1
0.96787,1
0.96787,2
0.96989,2
0.971,1
0.97312,2
0.97402,2
0.97411,1
0.97678,1
0.97816,1
0.97835,1
0.9785,2
0.97858,2
0.98057,1
0.98138,1
0.98468,2
0.98669,2
0.98721,2
0.9877,2
0.98817,1
0.98862,1
0.9888,1
0.99156,2
0.99249,2
0.99256,2
0.99305,2
0.99362,2
0.99403,2
0.99473,2
0.99531,2
0.99563,2
0.99611,1
0.9963,2
0.99647,1
0.99662,1
0.9972,2
0.99837,1
0.99926,1
0.9994,2
