0.027462,2
0.053627,1
0.098089,2
0.14419,1
0.2131,1
0.23113,1
0.25434,2
0.2676,2
0.27706,1
0.28074,2
0.28725,2
0.30827,2
0.30833,2
0.31512,2
0.32474,2
0.3299,2
0.33207,2
0.33848,2
0.34328,2
0.34891,2
0.35383,2
0.35452,2
0.35662,2
0.357,1
0.35851,2
0.3831,2
0.38663,2
0.39847,1
0.40554,2
0.4065,2
0.40831,2
0.40876,2
0.41212,1
0.41983,1
0.4247,1
0.4444,2
0.44469,2
0.46453,2
0.47157,2
0.48024,2
0.48278,1
0.49545,2
0.50429,2
0.50541,2
0.52527,2
0.52658,2
0.53905,1
0.54328,2
0.56837,2
0.57004,2
0.57744,2
0.57959,1
0.58026,1
0.58368,1
0.59236,2
0.62197,1
0.63003,2
0.63423,2
0.65295,2
0.6752,2
0.67678,2
0.70823,2
0.7171,2
0.7624,2
0.76441,2
0.89808,2
0.91066,1
0.94528,1
