0.097535,1
0.11154,1
0.11572,2
0.11642,2
0.1166,1
0.13306,2
0.14468,1
0.15877,2
0.16025,1
0.16265,2
0.16412,2
0.17094,2
0.18057,2
0.18115,2
0.18909,1
0.1994,1
0.20044,1
0.20506,2
0.21081,2
0.21199,2
0.21284,1
0.21738,2
0.21845,1
0.22322,2
0.2312,1
0.23769,1
0.23872,1
0.24013,2
0.25402,2
0.26523,2
0.28323,1
0.29326,1
0.30326,2
0.30806,1
0.31662,1
0.33527,1
0.33885,2
0.34097,1
0.35064,1
0.38175,2
0.38988,1
0.39152,2
0.39454,2
0.42833,1
0.58942,2
0.59578,1
0.59708,2
0.65803,1
0.66041,2
0.66851,1
0.67726,1
0.68067,1
0.69793,1
0.70609,1
0.71332,1
0.72064,2
0.72342,1
0.72987,2
0.73816,2
0.74108,2
0.74164,2
0.74859,2
0.75355,2
0.75851,2
0.75965,2
0.76865,1
0.77418,2
0.7748,2
0.77543,1
0.7778,2
0.78441,1
0.78724,1
0.79047,2
0.79336,2
0.79361,2
0.79602,2
0.79668,2
0.79917,1
0.80385,1
0.80883,1
0.80914,1
0.80986,1
0.81458,2
0.81856,2
0.82028,2
0.82226,2
0.82547,1
0.82976,1
0.82984,2
0.83357,2
0.83624,2
0.83871,2
0.83947,2
0.84154,1
0.84975,2
0.85666,1
0.85834,2
0.85943,2
0.86089,1
0.87008,1
0.87274,1
0.87304,2
0.87531,2
0.87583,1
0.87752,1
0.87826,1
0.88071,1
0.88643,1
0.89269,1
0.90264,1
0.90451,1
0.90504,2
0.90603,1
0.90731,2
0.90785,2
0.91462,2
0.92042,2
0.9215,2
0.92254,2
0.92495,1
0.93119,2
0.93368,1
0.9342,1
0.93938,2
0.94292,2
0.94514,2
0.94719,2
0.94885,1
0.94902,1
0.95276,2
0.95316,2
0.95486,2
0.9602,2
0.96048,1
0.96289,1
0.9632,1
0.96593,2
0.96606,2
0.97208,1
0.9726,1
0.97357,1
0.97376,1
0.97647,2
0.97686,1
0.98091,2
0.98145,1
0.98382,1
0.98405,1
0.9843,2
0.98713,2
0.98834,2
0.99137,1
0.99567,1
0.9987,2
