,N,rho=10,rho=15,rho=20,rho=25,rho=30
21,-1,-2.237372910262733,0.14088076857378853,1.4714066684648912,2.3212082102873497,2.910863797813574
22,1,2.282773020733506,0.04559827077692413,-1.2081362324544145,-2.0096614163180435,-2.566164458212204
23,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
24,-3,0.11015476747960767,2.1857969632056857,3.3523447400614415,4.099347325355615,4.618544102482875
25,1,1.7553546070638435,-0.1385822819539986,-1.2052886388715265,-1.889171710090424,-2.3648611708300584
26,-5,2.2177436868140057,4.143065623365212,5.22856290174472,5.92491759775405,6.409478099095414
27,-2,-0.3142136503461892,1.4235200634324991,2.4053988168336464,3.0360436661185455,3.475219170492502
28,-3,0.7182795413235693,2.3941154799336917,3.3426453639979132,3.952464477875462,4.3774055092697015
29,-3,0.7182795413235693,2.3941154799336917,3.3426453639979132,3.952464477875462,4.3774055092697015
30,-2,0.0877768577779098,1.5620332822454257,2.3999319493637676,2.9398743052928658,3.3166839662487724
31,-3,1.0957490282219604,2.5223819677050323,3.3347262531612354,3.858755653009384,4.224711328851897
32,2,-0.08167507197591857,-1.3877969043952811,-2.1336898455080275,-2.615627131814772,-2.952533717772671
33,1,0.695267000830389,-0.5077532369970128,-1.1966102584284402,,-1.9542501468927476
34,-2,0.5327517994835121,1.7143620786432854,2.391971423047978,2.8308135571167568,3.138055952189313
35,1,0.49301334331589447,-0.5778470923684476,-1.1941513839695659,-1.5940733414710435,-1.8744157029074089
36,-2,0.7218211376151175,1.7785821285399892,2.387668435850254,2.7832446740038566,3.060696642551858
37,-1,-0.07057024459401125,0.8953669306128763,1.4539216753911648,1.817324175094364,2.072497128257763
38,-2,0.8914585880368437,1.8358152246934358,2.383126393808212,2.7396709751266095,2.9902372379099713
39,1,0.14746411454256855,-0.6970515291942274,-1.1888180506362325,-1.5099955191550014,-1.7360700114559955
40,1,0.0719763634464809,-0.7229577093749932,-1.1873894792076611,-1.49126551838267,-1.7054091119971586
41,-1,0.24007680011658503,1.0020992682997105,1.4482833986391301,1.7405774903657865,1.9467214476699604
42,1,-0.06738755241779969,-0.770600354797746,-1.1844062859303504,,-1.64824573601708
43,-2,1.2422693355761485,1.9523259296269104,2.3705849344383942,2.6455020767835746,2.839807670202306
44,-1,0.4330046633746003,1.067753201338597,,1.6913320407302919,1.8667210380608508
45,3,,-2.637455675919276,-3.02574112755931,-3.2820720467245863,-3.463746921776923
46,1,-0.30472089750457065,-0.8509330527390697,-1.1778805506362324,-1.3946214800716856,-1.5486314976095643
47,-1,-0.30472089750457065,-0.8509330527390697,-1.1778805506362324,-1.3946214800716856,-1.5486314976095643
48,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
49,1,-0.4514594954836789,-0.899781953197738,-1.1724246080132816,,-1.4848840325388473
50,-2,1.5927909281212715,2.0635229017405825,2.3495152826971006,2.540653118684492,2.6771763467462053
51,-3,2.487069679067363,2.9683426383310882,,3.4574338778508125,3.5976134238539013
52,3,-2.2812823130144264,-2.722807894688432,-2.9939904644293365,-3.1763023071991108,-3.307010044828436
53,2,-1.4629246856151514,-1.8414758570379113,-2.0765373488818466,-2.23543343893956,-2.349732825942383
54,-1,0.8873584717460973,1.2175997870653907,1.4243962350780535,1.5647625365788949,1.665982959972939
55,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
56,3,-2.3977875241597446,-2.7500856993240625,-2.9721513839695657,-3.1234871812690614,-3.232913290756566
57,-6,-2.3977875241597446,-2.7500856993240625,-2.9721513839695657,-3.1234871812690614,-3.232913290756566
58,2,5.186056107311541,5.654340089781986,5.945521572005276,6.142765059683651,6.28490704175877
59,-3,-1.6050766208135525,-1.879003198360649,-2.0561257429439252,-2.1783477234938533,-2.2673880808422604
60,-3,2.7228643179188423,3.0183039808611922,,3.3409576953051747,3.437018157709076
61,-1,,1.2744367056101402,1.4062839901800943,1.4989867822826504,1.5672759205125473
62,6,-4.996739372802617,-5.3759581003883365,-5.620068050636231,-5.788539230942604,-5.911394804292801
63,-5,4.416924667510511,4.755074975899939,4.974586204682917,5.126720359416391,5.237949712045949
64,-2,1.9580922681131587,2.154074739710625,2.288138471102898,2.3832514252663093,2.453725445591306
65,-3,2.789674675856553,,3.171181949363767,3.2801305444509423,3.360734580814555
66,-7,6.057554987069593,6.451087479328742,6.708000131181949,6.886875707540204,7.018113657344898
67,5,-4.1875532710210495,-4.468601377346392,-4.658585492496698,-4.793054219973392,-4.8926717261692705
68,1,-0.9551623138261571,-1.0462163915878613,-1.1197704315886134,-1.175581522417812,-1.218499247718904
69,-1,1.2073774237070294,1.3023875099407025,1.3780112176564505,1.4351317961259336,1.4789672925707447
70,1,-0.9774468973250534,-1.0487136577165688,-1.1113180506362326,-1.160257961178914,-1.1984926976389902
71,2,-1.7828188344619313,-1.8916557037440314,-1.9785616403798223,-2.0444948159214795,-2.0952758223738432
72,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
73,-5,4.3919968919144265,4.641803807712466,4.8187495169313355,,5.04407249153661
74,-10,8.292788874451453,8.776279442271536,9.103959727141547,9.337747817114936,9.512252990452188
75,-4,3.5878646738731765,3.7781293516314,,4.024989093734249,4.105358701986254
76,-3,2.8041921369945326,2.940300877599298,3.048240772893179,3.1305271901176415,3.194265638142753
77,-2,2.029383141005696,2.1109265915289055,2.184515282697101,2.24320660025468,2.289745206714085
78,1,-1.0236513103333262,-1.0361089855712273,-1.0669430506362325,-1.0964963547142792,-1.1218830323406523
79,-2,2.0214723284783442,2.0922761862243258,2.160859368718606,2.2169897927405824,2.2621475233855155
80,-3,2.7656144972598917,2.8814694075393295,2.981181949363767,3.060078565576706,3.1225991967765
81,-3,2.752050961911695,2.8634085312179094,2.961526776949974,3.039979890464567,3.1025510888553924
82,1,-1.022643313548111,-1.0146970930979062,-1.035246622064804,-1.0590814438596994,-1.0810706352006039
83,5,-3.938844322714936,-4.128352105788832,-4.285114346932528,-4.408576800159988,-4.506598975426966
84,-3,2.7011540715318625,2.799511636805225,2.8934896416714593,2.971340059337833,3.03480282283811
85,1,,-0.9904492218853762,-1.0048180506362325,-1.0256001058622721,-1.0460925426760335
86,-4,3.3638820803202587,3.5034637377401134,3.630348616030434,3.7346704570643134,3.819741278146149
87,5,-3.7868225664133046,-3.9568965794657562,-4.110557181071015,-4.2373087680405686,-4.341101688279751
88,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
89,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
90,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
91,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
92,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
93,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
94,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
95,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
96,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
97,0,0.12025012025012029,,0.13118194936376754,0.13361124472235586,0.1352813852813853
98,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
99,0,0.12025012025012029,0.12732365673542148,,0.13361124472235586,0.1352813852813853
100,0,-68.84681847518442,-42.84310612211664,-28.782687488795403,-19.988284262890275,-13.972707929988648
