,N,rho=10,rho=15,rho=20,rho=25,rho=30
0,0,-13.095238095238097,-13.445378151260506,-13.636363636363638,-13.756613756613758,-13.839285714285715
1,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
2,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
3,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
4,1,-21.693433738992518,-7.597434456086163,0.13118194936376767,5.011279182553405,8.372469678589217
5,1,-20.55268270367508,-7.197970521986828,0.13118194936376767,4.761547700550313,
6,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
7,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
8,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
9,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
10,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
11,2,-15.746593934695548,-6.12941684920077,-0.8183130001311818,2.549046300369939,4.874489290005233
12,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
13,1,-13.300498347719,-4.654581391125139,0.13118194936376767,3.1694430048753985,5.2693979430727085
14,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
15,2,-12.8204642216059,-5.100162238953444,-0.8161864716888638,1.907320934818876,3.791432921868835
16,-2,12.420141363632734,5.129111405520096,1.077990460002065,-1.4994076450858869,-3.2833044822864763
17,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
18,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
19,1,-9.544920627199481,-3.3338621341682644,0.13118194936376767,2.3407623581884454,3.872349492350117
20,1,-9.025576571797403,-3.150947780900598,0.13118194936376767,2.2258445838240655,3.6785480617099195
