,N,rho=10,rho=15,rho=20,rho=25,rho=30
0,0,-13.095238095238097,-13.445378151260506,-13.636363636363638,-13.756613756613758,-13.839285714285715
1,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
2,1,-12.94690743794623,-4.790454562427759,-0.32659582841401014,2.489091606735882,4.427100679975129
3,1,-12.287217760650684,-4.559465090692758,-0.32638814409417627,2.345104086751677,4.184478841011483
4,-1,11.901986416711464,4.5949295827197165,0.5885404399298052,-1.9412376214113278,-3.6836409428231023
5,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,
6,1,-10.504883904574987,-3.9349080580577307,-0.32574112755930923,1.955700026742085,3.528168622025519
7,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
8,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
9,-1,9.223698871405883,3.6556819465489134,0.5874195731261437,-1.3555257479610572,-2.6962185397867238
10,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
11,-3,10.151192515060398,5.213141423405303,2.4859294241112417,0.7567602735175716,-0.4373994081018443
12,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
13,-1,7.534179510509951,3.062020593915271,0.5864396813225303,-0.9852317968730158,-2.0715410753039105
14,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
15,-1,6.813231101824776,2.808328186900411,0.5859187914690306,-0.8269973640203079,-1.8044628682895434
16,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
17,1,-5.923283822490664,-2.324916237505526,-0.32301159902332915,0.9515540932988404,1.8341314327496647
18,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
19,-1,5.578614156448666,2.3732180065212396,0.5848083229901411,-0.5556803679878758,-1.3462449809646972
20,1,-5.067579759614591,-2.023091776549594,-0.3221513839695657,0.7633907628734266,1.516241595485761
