,N,rho=10,rho=15,rho=20,rho=25,rho=30
0,0,-13.095238095238097,-13.445378151260506,-13.636363636363638,-13.756613756613758,-13.839285714285715
1,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
2,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
3,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
4,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
5,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,
6,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
7,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
8,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
9,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
10,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
11,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
12,1,4.915543967174893,0.960695593581503,-1.225858866962763,-2.613079870835718,-3.5714735518120726
13,-1,-4.3543165807896855,-0.5939121251403,1.487470609157582,2.808808375272375,3.7220618254163518
14,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
15,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
16,2,2.824203354904644,-0.38601720032826425,-2.169562731487296,-3.3042390518082323,-4.089563478949266
17,1,3.4682358992641094,0.4546450012744323,-1.221936330206125,-2.289383338219273,-3.028544644105631
18,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
19,-1,-2.7473574595690495,-0.03204630402454123,1.4826105207923388,2.4484165605914265,3.1178480477467954
20,0,0.12025012025012029,0.12732365673542148,0.13118194936376754,0.13361124472235586,0.1352813852813853
