,N,rho=10,rho=15,rho=20,rho=25,rho=30
0,0,-13.095238095238097,-13.445378151260506,-13.636363636363638,-13.756613756613758,-13.839285714285715
1,1,0.4136604136604136,0.4650763531218941,0.4930014430014429,0.5105400184765265,0.5225779967159275
2,-11,11.222751322751323,11.61484593837535,11.83189033189033,11.969723691945914,12.065018315018314
3,1,0.43386243386243395,0.48056022408963595,0.5055014430014427,0.5210057432279654,0.531573498964803
4,-6,6.572751322751322,6.85510567863509,7.014430014430014,7.116782515475325,7.188095238095237
5,5,-2.962962962962963,-3.0731239864366797,-3.14033189033189,-3.185448721847189,-3.2177871148459385
6,6,-3.6772486772486763,-3.849439775910363,-3.9569985569985566,-4.030276308054085,-4.083333333333333
7,-2,2.9227513227513224,3.0928679163973287,3.193001443001443,3.2591973761564406,3.3062770562770565
8,5,-2.4272486772486777,-2.599439775910364,-2.723665223665224,-2.8159905937683716,-2.886904761904762
9,0,1.3227513227513228,1.400560224089636,1.4430014430014428,1.4697236919459142,1.488095238095238
10,-1,-0.7258297258297275,-0.9416346451910234,-1.0234668109668115,-1.0586436569446838,-1.0743264187968309
