,N,rho=10,rho=15,rho=20,rho=25,rho=30
0,0,-13.095238095238097,-13.445378151260506,-13.636363636363638,-13.756613756613758,-13.839285714285715
1,0,1.3227513227513228,1.400560224089636,1.4430014430014428,1.4697236919459142,1.488095238095238
2,-2,-35.63263412987203,-7.785886961371084,7.77077922077922,17.698674931178495,24.583756309617044
3,-2,-35.63263412987203,-7.785886961371084,7.77077922077922,17.698674931178495,24.583756309617044
4,-1,-7.053709017779376,1.651544342684533,6.735858585858587,10.0618320073649,12.405346040974184
5,-6,3.7603678462074015,8.41091017132784,11.251334776334776,13.15443694490479,14.515743336279987
6,-9,3.7603678462074015,8.41091017132784,11.251334776334776,13.15443694490479,14.515743336279987
7,-7,9.971053058567975,12.252006708354218,13.773001443001444,14.83764825799175,15.619775446554765
8,-3,7.997066970241616,7.763619816419086,7.8596681096681085,8.014204935520116,8.167604081016758
9,-7,10.752860440634505,10.232511750801475,10.218001443001443,10.339687319318186,10.496696434031994
10,-10,53.849747888151285,-21.104911111001954,-64.43739538239538,-92.67270620769365,-112.53723081818131
