,N,rho=10,rho=15,rho=20,rho=25,rho=30
0,0,-13.095238095238097,-13.445378151260506,-13.636363636363638,-13.756613756613758,-13.839285714285715
1,0,1.3227513227513228,1.400560224089636,1.4430014430014428,1.4697236919459142,1.488095238095238
2,2,36.62897143696518,10.117067407737435,-4.695887445887445,-14.149871788557233,-20.706604805833162
3,11,36.62897143696518,10.117067407737435,-4.695887445887445,-14.149871788557233,-20.706604805833162
4,-7,-1.4100298543525365,7.1340943415064135,12.121572871572871,15.383319263029176,17.68120770893678
5,4,0.48430389147878294,-3.7504467242739334,-6.348665223665224,-8.09340968671244,-9.343132290204306
6,0,0.48430389147878294,-3.7504467242739334,-6.348665223665224,-8.09340968671244,-9.343132290204306
7,-28,1.3227513227513228,1.400560224089636,1.4430014430014428,1.4697236919459142,1.488095238095238
8,-6,10.058798219284583,9.994978982702937,10.193001443001442,10.416567435793553,10.620071789828607
9,-13,14.550160761859335,14.35516426942164,14.568001443001442,14.860587212243244,15.15164957463043
10,-8,-86.97574433394387,-33.57322125747676,-4.04310966810967,14.643255412195298,27.50964035677435
