,N,rho=10,rho=15,rho=20,rho=25,rho=30
0,0,-13.095238095238097,-13.445378151260506,-13.636363636363638,-13.756613756613758,-13.839285714285715
1,-5,40.09478565645872,16.837948751104086,4.008001443001444,-4.121549321743505,-9.73348100342596
2,1,-18.542650068957972,-4.932321225330352,2.6707792207792203,7.522769462788937,10.887608593880863
3,6,-18.542650068957972,-4.932321225330352,2.6707792207792203,7.522769462788937,10.887608593880863
4,9,-11.079559056657317,-7.103310216907444,-4.778427128427129,-3.2567915128991114,-2.18431394347464
5,3,-2.572518402852236,-0.48015318358886727,0.8013347763347765,1.6609956946778082,2.276343556481017
6,7,-2.572518402852236,-0.48015318358886727,0.8013347763347765,1.6609956946778082,2.276343556481017
7,2,-3.948647118586625,-3.267880858078761,-2.7869985569985576,-2.442426697719597,-2.1860673346646893
8,-3,1.4076606867454344,1.861190636353947,2.026334776334776,2.0968924450904534,2.1289738894315153
9,3,1.6537976286657878,1.132913402814883,0.918001443001443,0.812708256641093,0.7561341212132262
10,0,27.19753724223251,14.809465253812231,7.305223665223664,2.3002502723109326,-1.2698643155175022
