0.048791,1
0.08502,1
0.10097,1
0.1695,1
0.20352,1
0.23949,1
0.24108,1
0.26645,1
0.27542,2
0.31212,1
0.31778,2
0.42458,1
0.43428,1
0.48076,1
0.51098,1
0.51417,1
0.51667,1
0.60061,1
0.60457,2
0.61226,2
0.62952,1
0.63938,1
0.64679,1
0.66894,1
0.68047,1
0.6806,1
0.68224,2
0.72386,1
0.72885,1
0.73407,2
0.74097,2
0.74254,2
0.75355,2
0.76599,2
0.80653,1
0.81757,2
0.82089,2
0.82298,2
0.84172,1
0.84472,1
0.84966,2
0.85753,2
0.85766,1
0.86858,1
0.87082,2
0.90426,2
0.9218,2
0.93608,1
0.94788,1
0.95509,2
0.95594,2
0.95693,2
0.96399,1
0.9647,2
0.96851,2
0.96962,1
0.97056,1
0.97294,1
0.97469,1
0.97936,2
0.98073,2
0.98884,1
0.99263,2
0.9959,2
