1,1
0.0016402,1
0.025955,1
0.034787,1
0.039636,1
0.051882,1
0.056035,1
0.070546,2
0.070688,1
0.088866,1
0.089042,1
0.096041,2
0.10095,1
0.10395,2
0.10561,1
0.11169,1
0.12468,1
0.12711,1
0.13688,1
0.13965,1
0.14408,1
0.14778,1
0.14825,1
0.15373,2
0.15519,2
0.15646,1
0.15929,2
0.17521,1
0.17649,1
0.18078,1
0.18332,2
0.18759,1
0.18855,2
0.19018,2
0.19323,1
0.19886,1
0.2028,1
0.2036,1
0.20984,1
0.2114,1
0.22344,1
0.22669,1
0.2349,2
0.23778,1
0.24492,1
0.24573,1
0.2484,1
0.24964,2
0.25283,1
0.25745,2
0.26229,1
0.26442,1
0.2783,2
0.27861,2
0.28025,2
0.28309,2
0.28583,1
0.29322,1
0.30822,2
0.31191,1
0.32164,2
0.32298,2
0.32643,1
0.34619,1
0.34775,1
0.34912,2
0.34917,1
0.35404,1
0.37233,2
0.3991,1
0.4211,2
0.42975,1
0.42979,1
0.44146,2
0.4461,1
0.45262,1
0.46654,1
0.47442,1
0.55958,1
0.6035,1
0.61616,2
0.63346,2
0.67178,2
0.67997,2
0.6812,1
0.6846,2
0.69685,2
0.70098,1
0.70169,1
0.7054,1
0.71045,1
0.71815,2
0.72689,2
0.72852,1
0.72878,2
0.72937,2
0.74316,2
0.75137,2
0.75672,2
0.75681,1
0.76114,1
0.7654,1
0.77281,2
0.77716,1
0.78092,1
0.81649,2
0.8172,2
0.82477,2
0.82485,2
0.83014,1
0.83219,2
0.83308,2
0.83446,1
0.83518,2
0.85404,1
0.85833,1
0.85873,2
0.87665,1
0.87696,2
0.8781,1
0.89056,2
0.89201,1
0.89212,2
0.89388,2
0.90569,1
0.90591,1
0.91301,2
0.91475,1
0.91896,1
0.92531,2
0.92909,1
0.93132,1
0.9404,2
0.95854,2
0.96232,2
0.96404,2
0.96677,1
0.9779,2
0.99564,2
2,2
0.069839,2
0.073759,1
0.088492,2
0.10067,1
0.1081,1
0.12995,1
0.13295,2
0.19796,2
0.21549,2
0.21903,1
0.22246,2
0.24269,2
0.24827,2
0.26985,2
0.27289,1
0.28035,2
0.28257,2
0.29657,2
0.30405,2
0.30494,1
0.31533,2
0.31675,2
0.31959,2
0.32702,2
0.33532,2
0.3375,2
0.3388,2
0.35001,1
0.35883,2
0.36015,2
0.37343,2
0.3748,2
0.38056,2
0.38115,2
0.39671,2
0.40683,1
0.41519,2
0.41632,2
0.41678,2
0.41752,1
0.42153,1
0.42519,2
0.44283,1
0.44807,2
0.45843,1
0.46214,2
0.46558,2
0.47202,1
0.47525,2
0.47653,2
0.47953,1
0.48383,2
0.48698,2
0.49224,1
0.49298,2
0.50052,1
0.50357,2
0.50803,1
0.51498,2
0.51502,2
0.51622,2
0.5191,2
0.52402,1
0.53153,2
0.5332,1
0.53849,1
0.54313,2
0.54556,1
0.54976,2
0.55096,2
0.55106,2
0.5547,2
0.56298,1
0.5661,1
0.56753,2
0.57369,2
0.5759,2
0.58128,1
0.58232,2
0.58295,1
0.58414,2
0.58433,1
0.58575,2
0.58735,2
0.5891,1
0.59095,2
0.59105,1
0.59279,1
0.59304,1
0.59565,2
0.59796,2
0.59933,2
0.59981,1
0.60006,1
0.60345,2
0.6055,2
0.60552,1
0.60741,1
0.61326,1
0.61482,1
0.61634,2
0.61725,1
0.61782,2
0.62066,2
0.62292,1
0.62576,2
0.62801,2
0.62973,2
0.6302,2
0.64847,1
0.64855,2
0.65274,1
0.65285,1
0.66046,2
0.66199,1
0.66999,2
0.6754,2
0.68093,2
0.68448,2
0.6952,1
0.69838,2
0.69868,2
0.69944,2
0.70986,2
0.71314,1
0.71663,1
0.71934,1
0.72164,2
0.72662,2
0.73211,2
0.73214,2
0.73755,1
0.73798,2
0.73899,2
0.73945,1
0.73957,2
0.74044,1
0.74076,2
0.74114,1
0.7425,1
0.7495,1
0.75688,2
0.75731,2
0.76612,2
0.76676,1
0.7686,2
0.78022,2
0.78145,1
0.78231,2
0.79299,1
0.79302,2
0.79437,2
0.79463,1
0.79607,2
0.79858,2
0.7994,1
0.79997,2
0.80112,2
0.80327,2
0.81222,2
0.81329,2
0.81455,2
0.81765,1
0.82228,1
0.82516,2
0.82786,2
0.8331,1
0.83776,1
0.83911,1
0.84291,1
0.84673,2
0.84991,1
0.85288,2
0.85601,1
0.86297,2
0.86338,2
0.86412,1
0.86523,1
