0.02175,1
0.026534,2
0.027653,2
0.095524,1
0.10645,1
0.13682,1
0.1913,1
0.24965,1
0.25782,1
0.27592,1
0.28092,1
0.28793,1
0.29658,1
0.29916,1
0.30421,2
0.31343,1
0.32026,1
0.3207,2
0.32388,1
0.32759,1
0.34507,1
0.35081,2
0.35291,2
0.35345,1
0.35513,1
0.35944,2
0.36011,1
0.36319,1
0.37355,1
0.38943,1
0.39368,1
0.39732,1
0.42569,1
0.4607,1
0.46242,1
0.46728,1
0.47084,1
0.48406,1
0.48924,1
0.49023,1
0.51014,1
0.51131,1
0.5154,2
0.52715,1
0.52775,1
0.52787,1
0.52802,1
0.53187,1
0.5336,2
0.54733,1
0.56218,2
0.56431,1
0.5673,1
0.56922,1
0.57347,1
0.59087,1
0.59421,1
0.60889,2
0.61023,2
0.61177,1
0.61209,1
0.62548,1
0.62724,1
0.6309,2
0.6471,2
0.65262,1
0.65954,2
0.68062,2
0.69976,2
0.70122,2
0.712,1
0.76929,1
0.77428,1
0.78471,1
0.79067,1
0.80918,1
0.85032,1
0.8528,1
0.85347,2
0.88066,1
0.88457,1
0.89422,1
0.9049,1
0.92489,1
0.92816,1
0.93983,1
0.96332,2
0.98748,2
