0.28703,1
0.33655,1
0.36715,2
0.37823,2
0.38229,2
0.42578,1
0.46152,1
0.4683,2
0.48873,1
0.50873,1
0.51776,2
0.52172,1
0.52557,1
0.53868,1
0.54054,1
0.55466,1
0.57074,1
0.58089,1
0.58124,1
0.58357,1
0.59166,2
0.60484,1
0.60895,1
0.61163,1
0.61891,2
0.62343,1
0.62762,1
0.63975,1
0.65601,1
0.65696,2
0.65863,1
0.66635,1
0.66709,1
0.6699,1
0.67807,1
0.6792,1
0.67976,1
0.68942,1
0.69606,1
0.69946,1
0.701,1
0.70105,1
0.70899,1
0.72211,1
0.74981,2
0.76024,1
0.76849,1
0.77247,1
0.77879,1
0.78011,2
0.80505,1
0.80583,2
0.80822,1
0.81221,1
0.82129,1
0.82224,1
0.82448,1
0.83241,1
0.83439,1
0.84179,2
0.84337,1
0.84613,1
0.84777,1
0.85233,2
0.85931,1
0.86268,1
0.86804,2
0.8752,1
0.88609,1
0.88879,2
0.90024,1
0.9125,1
0.92934,1
0.9381,1
0.94899,1
0.95298,1
0.96046,2
0.96468,1
0.96487,1
0.96931,1
0.97455,1
0.97931,1
0.98395,2
0.99662,1
