,N,rho=10,rho=15,rho=20,rho=25,rho=30
0,0,-13.095238095238097,-13.445378151260506,-13.636363636363638,-13.756613756613758,-13.839285714285715
1,2,-49.60313193074981,-15.908624156184958,2.6780014430014427,14.454717891711475,22.584119920457738
2,3,-28.58847676100549,-9.1391640915378,1.726334776334776,8.660457347345194,13.469336808770938
3,1,-28.58847676100549,-9.1391640915378,1.726334776334776,8.660457347345194,13.469336808770938
4,20,-22.67295487379151,-17.243332938289576,-14.06414141414142,-11.981874850044008,-10.513622283287631
5,-3,5.793604158865744,2.931927058447581,1.168001443001443,-0.019102854702395478,-0.8704912238342313
6,-4,5.793604158865744,2.931927058447581,1.168001443001443,-0.019102854702395478,-0.8704912238342313
7,2,3.8498302458304092,2.810714820244293,2.073001443001443,1.5429539611761425,1.1479185567756296
8,-2,-0.2836830680397344,0.21798646777321307,0.35966810966811,0.3944192321719304,0.3913124334907663
9,6,0.667296022541642,-0.19463490457165533,-0.5819985569985571,-0.7917912079841913,-0.9186315817789528
10,8,126.72762690372657,56.17774292846962,17.383160173160174,-7.144520255703186,-24.049502501245254
