,N,rho=10,rho=15,rho=20,rho=25,rho=30
0,0,-13.095238095238097,-13.445378151260506,-13.636363636363638,-13.756613756613758,-13.839285714285715
1,0,1.3227513227513228,1.400560224089636,1.4430014430014428,1.4697236919459142,1.488095238095238
2,0,1.3227513227513228,1.400560224089636,1.4430014430014428,1.4697236919459142,1.488095238095238
3,0,1.3227513227513228,1.400560224089636,1.4430014430014428,1.4697236919459142,1.488095238095238
4,1,-28.928055369486113,-17.26875984912786,-10.601523555401936,-6.285928302866256,-3.2643932732507066
5,0,1.3227513227513228,1.400560224089636,1.4430014430014428,1.4697236919459142,1.488095238095238
6,1,1.3227513227513228,1.400560224089636,1.4430014430014428,1.4697236919459142,1.488095238095238
7,6,-2.622186781551358,-1.3834784720519206,-0.63497379871963,-0.13436797698689862,0.22385237965743987
8,-4,4.3513629061681165,4.600586993986546,4.741431988012081,4.833000470881324,4.897625740093274
9,-21,15.10141501186032,16.24246285916749,17.058523763746418,17.678484604188597,18.167637499726563
10,22,18.578945714490516,4.251765498838068,-4.142101976280513,-9.683193498332582,-13.625912822417048
