,N,rho=10,rho=15,rho=20,rho=25,rho=30
0,0,-13.095238095238097,-13.445378151260506,-13.636363636363638,-13.756613756613758,-13.839285714285715
1,1,954.721479050603,564.7816818450158,350.3087254194041,214.6197587795394,121.0403153284804
2,-3,-311.72686758667356,-183.70278436485378,-112.57273042821413,-67.30635852772858,-35.96735040963322
3,0,-311.72686758667356,-183.70278436485378,-112.57273042821413,-67.30635852772858,-35.96735040963322
4,1,35.69871935343625,21.803744311950627,13.853574298228352,8.705917850426403,5.101081451710371
5,1,12.197557424969544,7.661531389612101,5.003045085927575,3.257041421052775,2.0227324902204273
6,-1,12.197557424969544,7.661531389612101,5.003045085927575,3.257041421052775,2.0227324902204273
7,4,-1.577841069078561,-0.015286211280231443,0.9294311529361562,1.561480355893205,2.0138609508270235
8,-9,8.038417422651168,8.600528100213344,8.984884788988676,9.26236298579485,9.471658635697594
9,3,-0.9428522503178778,-0.9320137566740787,-0.9683717721045859,-1.0130965466962,-1.0564540479471736
10,-3,-383.78406408864777,-228.71077018748156,-144.33250956651594,-91.2811754549923,-54.84194076565691
